,Postal Code,PostCode Latitude,PostCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
849,50679,50.937422829052444,6.981032261574411,Kaffeebar,50.936909653255846,6.973451683695853,Coffee Shop
850,50679,50.937422829052444,6.981032261574411,petek pastanesi,50.93804616613427,7.003408407431272,Café
851,50679,50.937422829052444,6.981032261574411,Sattgrün,50.938441,6.954965,Vegetarian / Vegan Restaurant
852,50679,50.937422829052444,6.981032261574411,Oper Köln im Staatenhaus,50.94576064900408,6.97404384613037,Opera House
853,50679,50.937422829052444,6.981032261574411,Mauel 1883,50.92383427920876,6.980204005524205,Bakery
854,50679,50.937422829052444,6.981032261574411,Excelsior Hotel Ernst,50.94222177714308,6.956282258033752,Hotel
855,50679,50.937422829052444,6.981032261574411,McFIT,50.9428354,6.9982104,Gym / Fitness Center
856,50679,50.937422829052444,6.981032261574411,KOLUMBA Kunstmuseum,50.93853,6.9540844,Art Museum
857,50679,50.937422829052444,6.981032261574411,Aussichtsplattform des Kölner Doms,50.940893375291104,6.957262500675635,Scenic Lookout
858,50679,50.937422829052444,6.981032261574411,Rheinauhalbinsel,50.92984944565957,6.965607997433705,Dog Run
859,50679,50.937422829052444,6.981032261574411,Holmes Place,50.936252086492686,6.957538213927753,Gym / Fitness Center
860,50679,50.937422829052444,6.981032261574411,Schokoladenmuseum,50.93189697054183,6.964233315151835,Museum
861,50679,50.937422829052444,6.981032261574411,Espresso Perfetto,50.93885165545209,6.95397287607193,Coffee Shop
862,50679,50.937422829052444,6.981032261574411,Max Stark,50.94927542380399,6.961846794538412,Gastropub
863,50679,50.937422829052444,6.981032261574411,Heimisch,50.93676930418698,6.974023266098072,Café
864,50679,50.937422829052444,6.981032261574411,Fanshop 1. FC Köln,50.93657886062308,6.953707132973588,Sporting Goods Shop
865,50679,50.937422829052444,6.981032261574411,Kölner Jugendpark,50.95354724648273,6.979708671569824,Recreation Center
866,50679,50.937422829052444,6.981032261574411,Frites Belgique,50.93788010712525,6.956241667096905,Fast Food Restaurant
867,50679,50.937422829052444,6.981032261574411,Domplatte,50.94112758554119,6.95704723915354,Plaza
868,50679,50.937422829052444,6.981032261574411,Rheinau,50.92697440074347,6.961394169228279,Restaurant
869,50679,50.937422829052444,6.981032261574411,Radisson Blu,50.9439833,6.9849167,Hotel
870,50679,50.937422829052444,6.981032261574411,Bootshaus,50.9516527873369,6.982116552820897,Nightclub
871,50679,50.937422829052444,6.981032261574411,English Shop,50.93592798918242,6.954414449542475,Grocery Store
872,50679,50.937422829052444,6.981032261574411,Blauer König,50.9403559024376,7.006514668464661,Mediterranean Restaurant
873,50679,50.937422829052444,6.981032261574411,Rosenstock,50.93684108890439,6.9711389087768705,Restaurant
874,50679,50.937422829052444,6.981032261574411,Maritim Hotel Köln,50.9354728,6.9612077,Hotel
875,50679,50.937422829052444,6.981032261574411,RheinZeit,50.93978575585336,6.962164651735533,Italian Restaurant
876,50679,50.937422829052444,6.981032261574411,Thalia,50.9379067,6.9979025,Bookstore
877,50679,50.937422829052444,6.981032261574411,Limani,50.922989,6.967888,Greek Restaurant
878,50679,50.937422829052444,6.981032261574411,MS Bagatelle,50.925479,6.965773,Restaurant
